question_id,prediction,target,answer_type,small_answer_type_target,small_answer_type_prediction,answer_type_prediction
77373,book,toy,other,object,object,other
84230,brown,red,other,color,color,other
56073,blue,blue,other,color,color,other
98694,standing,standing,other,action,action,other
70394,curtain,podium,other,object,object,other
45078,green,black,other,color,color,other
67141,curtain,stairs,other,object,object,other
60699,blue,blue,other,color,color,other
75639,people,toy,other,object,human,other
87716,standing,sitting,other,action,action,other
81581,stick,stick,other,object,object,other
64128,purple,purple,other,color,color,other
32362,yes,yes,yes/no,yes/no,yes/no,yes/no
79509,picture,picture,other,object,object,other
97799,christmas,christmas,other,other,other,other
44029,red,green,other,color,color,other
98875,standing,standing,other,action,action,other
20861,open,open,other,action,action,other
31567,yes,yes,yes/no,yes/no,yes/no,yes/no
94520,standing,standing,other,action,action,other
75141,window,flag,other,object,object,other
98209,wood,wood,other,color,color,other
94880,standing,sitting,other,action,action,other
89894,standing,standing,other,action,action,other
53559,blue,gray,other,color,color,other
15931,1,1,number,number,number,number
8857,3,3,number,number,number,number
48340,purple,purple,other,color,color,other
76993,cupboard,cabinet,other,object,object,other
814,yes,yes,yes/no,yes/no,yes/no,yes/no
76118,chair,door,other,object,object,other
18016,2,2,number,number,number,number
62588,red,brown,other,color,color,other
12468,2,2,number,number,number,number
83356,blue,red,other,color,color,other
5691,yes,yes,yes/no,yes/no,yes/no,yes/no
26833,yes,yes,yes/no,yes/no,yes/no,yes/no
52429,brown,brown,other,color,color,other
846,eating,eating,other,action,action,other
98512,sunny,sunny,other,other,other,other
55453,blue,blue,other,color,color,other
67519,building,sign,other,object,object,other
65522,red,gray,other,color,color,other
44647,purple,white,other,color,color,other
88082,standing,eating,other,action,action,other
66042,green,green,other,color,color,other
29335,yes,yes,yes/no,yes/no,yes/no,yes/no
99718,happy,smiling,other,action,other,other
42927,blue,blue,other,color,color,other
52376,gray,dark,other,color,color,other
97561,standing,behind,other,other,action,other
78780,food,toy,other,object,object,other
57848,blue,blonde,other,color,color,other
81928,standing,standing,other,action,action,other
72173,wall,building,other,object,object,other
13930,2,3,number,number,number,number
50632,purple,purple,other,color,color,other
7609,2,1,number,number,number,number
144148,no,yes,yes/no,yes/no,yes/no,yes/no
65480,pink,blue,other,color,color,other
18179,2,2,number,number,number,number
37097,standing,standing,other,action,action,other
83660,green,green,other,color,color,other
8510,3,3,number,number,number,number
93616,brick,wooden,other,color,color,other
78970,window,poster,other,object,object,other
52913,black,black,other,color,color,other
57158,red,red,other,color,color,other
7113,yes,yes,yes/no,yes/no,yes/no,yes/no
72490,wall,door,other,object,object,other
48567,white,purple,other,color,color,other
79162,picture,picture,other,object,object,other
49443,brown,brown,other,color,color,other
74328,cloud,cloud,other,object,object,other
77232,book,book,other,object,object,other
85782,white,white,other,color,color,other
100252,wood,metal,other,object,color,other
80150,picture,picture,other,object,object,other
32053,yes,yes,yes/no,yes/no,yes/no,yes/no
66691,couch,bed,other,object,object,other
57162,red,red,other,color,color,other
10231,2,1,number,number,number,number
69097,tree,tree,other,object,object,other
88433,standing,standing,other,action,action,other
45456,purple,pink,other,color,color,other
32590,yes,yes,yes/no,yes/no,yes/no,yes/no
93205,blue,white,other,color,color,other
61776,blue,pink,other,color,color,other
71825,sky,sky,other,object,object,other
7106,yes,yes,yes/no,yes/no,yes/no,yes/no
49475,green,green,other,color,color,other
61397,blue,blue,other,color,color,other
75392,book,laptop,other,object,object,other
62031,red,green,other,color,color,other
88114,standing,standing,other,action,action,other
74786,door,pole,other,object,object,other
79021,picture,light,other,object,object,other
68450,wall,chair,other,object,object,other
33098,yes,yes,yes/no,yes/no,yes/no,yes/no
94262,standing,standing,other,action,action,other
100286,wood,wood,other,color,color,other
70914,wall,building,other,object,object,other
18159,2,2,number,number,number,number
15641,1,1,number,number,number,number
50022,white,white,other,color,color,other
10264,2,2,number,number,number,number
93159,suit,apron,other,object,object,other
66529,blue,pink,other,color,color,other
67573,building,building,other,object,object,other
101532,room,right,other,color,object,other
71842,sky,sky,other,object,object,other
610,on,on,other,other,other,other
36018,yes,yes,yes/no,yes/no,yes/no,yes/no
89371,standing,standing,other,action,action,other
87276,standing,standing,other,action,action,other
65431,pink,black,other,color,color,other
42366,white,white,other,color,color,other
47785,white,white,other,color,color,other
63085,pink,pink,other,color,color,other
11826,group,group,other,other,other,other
48018,green,green,other,color,color,other
8766,2,2,number,number,number,number
10487,2,2,number,number,number,number
1510,sitting,sitting,other,action,action,other
65514,red,red,other,color,color,other
45407,white,blue,other,color,color,other
50239,purple,purple,other,color,color,other
90754,phone,phone,other,object,object,other
35035,yes,yes,yes/no,yes/no,yes/no,yes/no
29874,yes,yes,yes/no,yes/no,yes/no,yes/no
51993,gray,green,other,color,color,other
63000,purple,purple,other,color,color,other
32192,yes,yes,yes/no,yes/no,yes/no,yes/no
84616,white,white,other,color,color,other
19894,1,2,number,number,number,number
60734,blue,blue,other,color,color,other
351,yes,yes,yes/no,yes/no,yes/no,yes/no
44159,green,green,other,color,color,other
79120,picture,picture,other,object,object,other
89342,standing,sitting,other,action,action,other
74707,man,picture,other,object,human,other
69897,bottle,bottle,other,object,object,other
90541,paper,paper,other,object,object,other
44544,green,red,other,color,color,other
9339,1,many,number,number,number,number
101995,kitchen,classroom,other,object,location,other
10405,3,2,number,number,number,number
97847,round,round,other,other,other,other
94176,standing,standing,other,action,action,other
100796,night,night,other,other,other,other
89740,standing,standing,other,action,action,other
16829,2,1,number,number,number,number
17868,2,3,number,number,number,number
94652,standing,reading,other,action,action,other
14836,1,2,number,number,number,number
43347,blue,green,other,color,color,other
85758,red,white,other,color,color,other
35002,yes,yes,yes/no,yes/no,yes/no,yes/no
16636,2,2,number,number,number,number
95586,phone,phone,other,object,object,other
35454,yes,yes,yes/no,yes/no,yes/no,yes/no
39500,wood,brick,other,color,color,other
39086,microphone,sign,other,object,object,other
88477,standing,sitting,other,action,action,other
89284,standing,standing,other,action,action,other
93903,sitting,sitting,other,action,action,other
73418,building,building,other,object,object,other
37207,sitting,sitting,other,action,action,other
60092,purple,green,other,color,color,other
16871,1,2,number,number,number,number
10584,2,2,number,number,number,number
60762,blue,blue,other,color,color,other
51053,blue,blue,other,color,color,other
96677,phone,stick,other,object,object,other
4059,yes,yes,yes/no,yes/no,yes/no,yes/no
30848,yes,yes,yes/no,yes/no,yes/no,yes/no
97025,floor,floor,other,object,object,other
54930,white,white,other,color,color,other
71990,wall,wall,other,object,object,other
67835,door,wall,other,object,object,other
84480,white,white,other,color,color,other
54990,white,white,other,color,color,other
63289,pink,pink,other,color,color,other
62879,green,purple,other,color,color,other
102850,right,classroom,other,object,color,other
67333,wall,wall,other,object,object,other
15428,2,2,number,number,number,number
32517,yes,yes,yes/no,yes/no,yes/no,yes/no
83923,white,purple,other,color,color,other
85844,blue,blue,other,color,color,other
37639,standing,sitting,other,action,action,other
48881,red,red,other,color,color,other
46495,pink,pink,other,color,color,other
97904,rectangular,rectangle,other,object,other,other
101856,background,background,other,other,other,other
41576,white,white,other,color,color,other
40729,chair,door,other,object,object,other
24990,standing,sitting,other,action,action,other
59378,pink,green,other,color,color,other
69439,light,light,other,object,object,other
41281,red,red,other,color,color,other
829,standing,standing,other,action,action,other
100892,house,house,other,location,location,other
33730,yes,yes,yes/no,yes/no,yes/no,yes/no
52692,black,black,other,color,color,other
52419,blue,blue,other,color,color,other
15034,2,few,other,other,number,number
9415,2,2,number,number,number,number
1010,yes,yes,yes/no,yes/no,yes/no,yes/no
2077,yes,yes,yes/no,yes/no,yes/no,yes/no
9163,2,2,number,number,number,number
101782,right,background,other,other,color,other
101909,table,courtroom,other,other,object,other
59329,green,brown,other,color,color,other
1147,sitting,sitting,other,action,action,other
14956,2,2,number,number,number,number
83171,white,red,other,color,color,other
67009,tree,sky,other,object,object,other
70690,chair,blackboard,other,object,object,other
89865,standing,standing,other,action,action,other
924,yes,yes,yes/no,yes/no,yes/no,yes/no
71964,wall,wall,other,object,object,other
85923,blue,blue,other,color,color,other
6997,yes,yes,yes/no,yes/no,yes/no,yes/no
96315,standing,sitting,other,action,action,other
39676,standing,standing,other,action,action,other
69840,cup,fork,other,object,object,other
61307,brown,blue,other,color,color,other
93155,suit,hat,other,object,object,other
88081,standing,standing,other,action,action,other
49015,green,green,other,color,color,other
13641,2,4,number,number,number,number
86484,pink,purple,other,color,color,other
54229,white,white,other,color,color,other
14075,2,2,number,number,number,number
42180,blue,blue,other,color,color,other
128604,no,no,yes/no,yes/no,yes/no,yes/no
57228,red,red,other,color,color,other
45752,black,brown,other,color,color,other
45596,blue,pink,other,color,color,other
36950,purple,red,other,color,color,other
62856,green,red,other,color,color,other
83364,brown,green,other,color,color,other
87493,standing,standing,other,action,action,other
12097,2,2,number,number,number,number
70056,tree,stairs,other,object,object,other
9146,2,2,number,number,number,number
83841,purple,purple,other,color,color,other
60101,pink,red,other,color,color,other
83546,brown,brown,other,color,color,other
81548,standing,standing,other,action,action,other
2357,no,yes,yes/no,yes/no,yes/no,yes/no
44112,green,green,other,color,color,other
53404,green,blue,other,color,color,other
55982,green,green,other,color,color,other
12675,1,2,number,number,number,number
98298,jacket,phone,other,object,object,other
38396,standing,sitting,other,action,action,other
33705,yes,yes,yes/no,yes/no,yes/no,yes/no
100698,rectangular,round,other,other,other,other
44581,blue,pink,other,color,color,other
52224,gray,gray,other,color,color,other
46946,red,red,other,color,color,other
77730,car,car,other,object,object,other
62201,green,brown,other,color,color,other
18699,2,3,number,number,number,number
48301,red,purple,other,color,color,other
72915,tree,cloud,other,object,object,other
100076,courtroom,livingroom,other,location,other,other
84530,white,white,other,color,color,other
25755,yes,yes,yes/no,yes/no,yes/no,yes/no
156810,no,no,yes/no,yes/no,yes/no,yes/no
89935,standing,standing,other,action,action,other
28197,yes,yes,yes/no,yes/no,yes/no,yes/no
56294,blue,green,other,color,color,other
90994,paper,phone,other,object,object,other
65295,pink,white,other,color,color,other
35822,yes,yes,yes/no,yes/no,yes/no,yes/no
72228,building,window,other,object,object,other
95334,microphone,microphone,other,object,object,other
88618,sitting,standing,other,action,action,other
77961,plate,food,other,object,object,other
54837,white,white,other,color,color,other
47962,black,black,other,color,color,other
8538,2,3,number,number,number,number
46044,purple,brown,other,color,color,other
87499,standing,standing,other,action,action,other
15147,2,2,number,number,number,number
66118,blue,red,other,color,color,other
